29.323,34.181, 0, 0.0990898667049
29.413,34.180, 1, 0.0991748940502
29.504,34.179, 2, 0.113490181634
29.594,34.178, 3, 0.15
29.684,34.177, 4, 0.284683426443
29.774,34.176, 5, 0.232344854674
29.864,34.175, 6, 0.142800453515
29.955,34.174, 7, 0.13658947677
30.045,34.173, 8, 0.146618516087
30.135,34.172, 9, 0.130872291904
30.225,34.171, 10, 0.116866585067
30.315,34.170, 11, 0.177697956577
30.406,34.170, 12, 0.213091419407
30.496,34.169, 13, 0.123080672679
30.586,34.168, 14, 0.090263489009
30.676,34.167, 15, 0.078234808775
30.766,34.166, 16, 0.0679003992716
30.857,34.165, 17, 0.0597267871816
30.947,34.164, 18, 0.0540405687071
31.037,34.163, 19, 0.0503762142314
31.127,34.162, 20, 0.0499679361852
31.217,34.161, 21, 0.0499583838631
31.307,34.160, 22, 0.0499785424369
31.398,34.159, 23, 0.0518825712766
31.488,34.158, 24, 0.0572283821448
31.578,34.157, 25, 0.0652532634263
31.668,34.156, 26, 0.0756312319074
31.758,34.155, 27, 0.0870726789479
31.848,34.154, 28, 0.0981405663596
31.939,34.153, 29, 0.112284334023
32.029,34.152, 30, 0.0963091922006
32.119,34.150, 31, 0.0947926333072
32.209,34.149, 32, 0.0991953854067
32.299,34.148, 33, 0.118963553531
32.389,34.147, 34, 0.126272577997
32.480,34.146, 35, 0.128584643848
32.570,34.145, 36, 0.129373876573
32.660,34.144, 37, 0.12972614841
32.750,34.143, 38, 0.130014492754
32.840,34.142, 39, 0.130395223202
32.930,34.141, 40, 0.130860780515
33.021,34.140, 41, 0.132006369427
33.111,34.139, 42, 0.133694299228
33.201,34.138, 43, 0.136488001794
33.291,34.137, 44, 0.141879131256
33.381,34.135, 45, 0.155337591241
29.324,34.232, 46, 0.104697134087
29.414,34.231, 47, 0.103009434985
29.504,34.230, 48, 0.119894506369
29.594,34.230, 49, 0.155565278264
29.684,34.229, 50, 0.28831838565
29.775,34.228, 51, 0.231102362205
29.865,34.227, 52, 0.148071625344
29.955,34.226, 53, 0.163475529101
30.045,34.225, 54, 0.210089078234
30.135,34.224, 55, 0.159539969834
30.226,34.223, 56, 0.126651274844
30.316,34.222, 57, 0.184178708346
30.406,34.222, 58, 0.207872696817
30.496,34.221, 59, 0.118335062241
30.586,34.220, 60, 0.0907698240202
30.677,34.219, 61, 0.0799852936224
30.767,34.218, 62, 0.0709641852331
30.857,34.217, 63, 0.0640166204986
30.947,34.216, 64, 0.0591752663116
31.037,34.215, 65, 0.0561013697408
31.127,34.214, 66, 0.0544914708239
31.218,34.213, 67, 0.054213170161
31.308,34.212, 68, 0.0554336283986
31.398,34.211, 69, 0.0585158407285
31.488,34.210, 70, 0.0640119627825
31.578,34.209, 71, 0.0722205849849
31.669,34.208, 72, 0.0826636842545
31.759,34.207, 73, 0.0939332018038
31.849,34.206, 74, 0.126128668172
31.939,34.205, 75, 0.138013136289
32.029,34.204, 76, 0.109731652118
32.119,34.203, 77, 0.0975283984521
32.210,34.202, 78, 0.100886363636
32.300,34.201, 79, 0.120595807282
32.390,34.200, 80, 0.126852151407
32.480,34.199, 81, 0.12879389313
32.570,34.198, 82, 0.129546128745
32.660,34.197, 83, 0.129918509895
32.751,34.196, 84, 0.130351027397
32.841,34.195, 85, 0.130848400556
32.931,34.194, 86, 0.131613508443
33.021,34.193, 87, 0.13311325546
33.111,34.192, 88, 0.13513830286
33.201,34.191, 89, 0.138392857143
33.291,34.190, 90, 0.144102341717
33.382,34.189, 91, 0.165461346633
29.324,34.284, 92, 0.119944912192
29.414,34.283, 93, 0.116466721102
29.504,34.282, 94, 0.127002819705
29.595,34.281, 95, 0.167582742317
29.685,34.280, 96, 0.303753910323
29.775,34.280, 97, 0.232577475435
29.865,34.279, 98, 0.171828709938
29.955,34.278, 99, 0.210232067511
30.046,34.277, 100, 0.269043693322
30.136,34.276, 101, 0.195782297204
30.226,34.275, 102, 0.133717161378
30.316,34.274, 103, 0.191911170929
30.406,34.274, 104, 0.202142226148
30.497,34.273, 105, 0.116197930486
30.587,34.272, 106, 0.0913225870384
30.677,34.271, 107, 0.0818556425591
30.767,34.270, 108, 0.0740319328423
30.857,34.269, 109, 0.0680726870428
30.948,34.268, 110, 0.0639251523064
31.038,34.267, 111, 0.0613586935031
31.128,34.267, 112, 0.0601972346482
31.218,34.266, 113, 0.0601737981502
31.308,34.265, 114, 0.0615534876416
31.398,34.264, 115, 0.064765949756
31.489,34.263, 116, 0.0705370883349
31.579,34.262, 117, 0.0788700611574
31.669,34.261, 118, 0.0890650274992
31.759,34.260, 119, 0.102187386074
31.849,34.259, 120, 0.14219895288
31.939,34.258, 121, 0.146885973018
32.030,34.257, 122, 0.133046594982
32.120,34.256, 123, 0.102808779762
32.210,34.256, 124, 0.106380263718
32.300,34.255, 125, 0.121934215231
32.390,34.254, 126, 0.127301688436
32.480,34.253, 127, 0.129054666264
32.571,34.252, 128, 0.129803461426
32.661,34.251, 129, 0.130275229358
32.751,34.250, 130, 0.130855226383
32.841,34.249, 131, 0.13165632587
32.931,34.248, 132, 0.132683927198
33.021,34.247, 133, 0.13455584663
33.112,34.246, 134, 0.137127225917
33.202,34.245, 135, 0.141002785515
33.292,34.244, 136, 0.147326367548
33.382,34.243, 137, 0.174471698113
29.324,34.335, 138, 0.132261042466
29.415,34.334, 139, 0.127998732372
29.505,34.334, 140, 0.133905723906
29.595,34.333, 141, 0.175852345552
29.685,34.332, 142, 0.3177456382
29.775,34.331, 143, 0.240673400673
29.866,34.330, 144, 0.199071573261
29.956,34.330, 145, 0.267299919159
30.046,34.329, 146, 0.292055457746
30.136,34.328, 147, 0.219223954642
30.226,34.327, 148, 0.136996251172
30.317,34.326, 149, 0.194697554698
30.407,34.326, 150, 0.199587578845
30.497,34.325, 151, 0.114938370847
30.587,34.324, 152, 0.0919392667572
30.677,34.323, 153, 0.0837093340306
30.768,34.322, 154, 0.0769047795114
30.858,34.321, 155, 0.0718379141483
30.948,34.321, 156, 0.0684698078683
31.038,34.320, 157, 0.0663665410596
31.128,34.319, 158, 0.0653713021447
31.218,34.318, 159, 0.0655090373211
31.309,34.317, 160, 0.0670592530951
31.399,34.316, 161, 0.0704918032787
31.489,34.316, 162, 0.0764909461323
31.579,34.315, 163, 0.0848576374992
31.669,34.314, 164, 0.0950050709939
31.760,34.313, 165, 0.130368487929
31.850,34.312, 166, 0.148062083479
31.940,34.311, 167, 0.149503311258
32.030,34.310, 168, 0.143109397199
32.120,34.309, 169, 0.115849301721
32.210,34.309, 170, 0.110816244471
32.301,34.308, 171, 0.123245309243
32.391,34.307, 172, 0.127789968652
32.481,34.306, 173, 0.129290822408
32.571,34.305, 174, 0.130043352601
32.661,34.304, 175, 0.1307259426
32.751,34.303, 176, 0.131443719413
32.842,34.302, 177, 0.13253043253
32.932,34.301, 178, 0.134098043951
33.022,34.300, 179, 0.136673215455
33.112,34.299, 180, 0.139938849608
33.202,34.298, 181, 0.14432038835
33.292,34.298, 182, 0.152980427046
33.382,34.297, 183, 0.183843017329
29.325,34.387, 184, 0.142610190053
29.415,34.386, 185, 0.138138067983
29.505,34.385, 186, 0.139912996194
29.595,34.384, 187, 0.181614146452
29.686,34.384, 188, 0.323121761658
29.776,34.383, 189, 0.248018923714
29.866,34.382, 190, 0.249984025559
29.956,34.381, 191, 0.290619546248
30.046,34.381, 192, 0.282280617165
30.137,34.380, 193, 0.196605773568
30.227,34.379, 194, 0.136627816628
30.317,34.378, 195, 0.195746549561
30.407,34.378, 196, 0.199466537342
30.497,34.377, 197, 0.114852667905
30.587,34.376, 198, 0.0928289102202
30.678,34.375, 199, 0.0855344482056
30.768,34.375, 200, 0.079826209488
30.858,34.374, 201, 0.0755561303673
30.948,34.373, 202, 0.0726460840997
31.038,34.372, 203, 0.0708897132606
31.129,34.371, 204, 0.0701350636417
31.219,34.371, 205, 0.0705289169941
31.309,34.370, 206, 0.072209633374
31.399,34.369, 207, 0.0758149553141
31.489,34.368, 208, 0.0819242850397
31.580,34.367, 209, 0.0905070668804
31.670,34.367, 210, 0.105304347826
31.760,34.366, 211, 0.143616177637
31.850,34.365, 212, 0.149871506585
31.940,34.364, 213, 0.149895883389
32.030,34.363, 214, 0.143168748761
32.121,34.362, 215, 0.116453878072
32.211,34.362, 216, 0.113531931464
32.301,34.361, 217, 0.124125636672
32.391,34.360, 218, 0.128132716049
32.481,34.359, 219, 0.129676945668
32.571,34.358, 220, 0.130442804428
32.662,34.357, 221, 0.131186626473
32.752,34.356, 222, 0.132150340492
32.842,34.356, 223, 0.133769889841
32.932,34.355, 224, 0.136104328524
33.022,34.354, 225, 0.13925587721
33.112,34.353, 226, 0.143514266973
33.203,34.352, 227, 0.148643147897
33.293,34.351, 228, 0.16690821256
33.383,34.350, 229, 0.19224268035
29.325,34.438, 230, 0.155830388693
29.415,34.437, 231, 0.146859039837
29.505,34.437, 232, 0.146080598538
29.596,34.436, 233, 0.18740922473
29.686,34.435, 234, 0.323283898305
29.776,34.435, 235, 0.269934752747
29.866,34.434, 236, 0.289401223776
29.956,34.433, 237, 0.293340425532
30.047,34.432, 238, 0.243539531479
30.137,34.432, 239, 0.158878842676
