lat,long,name
31.7659962959,34.6652932651,17029
31.7569779666,34.6651317386,17030
31.7479596239,34.6649702846,17031
31.7389412676,34.6648089028,17032
31.7299228978,34.6646475934,17033
31.7209045145,34.6644863563,17034
31.7118861177,34.6643251915,17035
31.7028677074,34.6641640989,17036
31.6938492836,34.6640030785,17037
31.6848308463,34.6638421303,17038
31.6758123955,34.6636812542,17039
31.6667939312,34.6635204502,17040
31.6577754534,34.6633597184,17041
31.6487569621,34.6631990586,17042
31.6397384573,34.6630384708,17043
31.6307199391,34.662877955,17044
31.6217014073,34.6627175113,17045
31.6126828621,34.6625571394,17046
31.6036643034,34.6623968395,17047
31.5946457312,34.6622366115,17048
31.5856271455,34.6620764553,17049
31.5766085464,34.661916371,17050
31.5675899337,34.6617563585,17051
31.5585713077,34.6615964177,17052
31.5495526681,34.6614365487,17053
31.5405340151,34.6612767514,17054
31.5315153487,34.6611170258,17055
31.5224966687,34.6609573719,17056
31.5134779754,34.6607977896,17057
31.5044592685,34.6606382789,17058
31.4954405483,34.6604788398,17059
31.4864218145,34.6603194722,17060
31.4774030674,34.6601601762,17061
31.4683843067,34.6600009516,17062
31.4593655327,34.6598417985,17063
31.4503467452,34.6596827169,17064
31.4413279442,34.6595237066,17065
31.4323091299,34.6593647678,17066
31.4232903021,34.6592059002,17067
31.4142714608,34.659047104,17068
31.4052526062,34.6588883791,17069
31.3962337381,34.6587297255,17070
31.3872148566,34.6585711431,17071
31.3781959617,34.6584126319,17072
31.3691770533,34.6582541919,17073
31.3601581316,34.6580958231,17074
31.3511391964,34.6579375253,17075
31.3421202479,34.6577792987,17076
31.3331012859,34.6576211431,17077
31.3240823105,34.6574630586,17078
31.3150633217,34.6573050451,17079
31.3060443195,34.6571471026,17080
31.2970253039,34.656989231,17081
31.2880062749,34.6568314304,17082
31.2789872326,34.6566737006,17083
31.2699681768,34.6565160417,17084
31.2609491077,34.6563584537,17085
31.2519300251,34.6562009365,17086
31.2429109292,34.6560434901,17087
31.2338918199,34.6558861145,17088
31.2248726972,34.6557288095,17089
31.2158535612,34.6555715753,17090
31.2068344117,34.6554144118,17091
31.1978152489,34.6552573189,17092
31.1887960728,34.6551002966,17093
31.1797768832,34.654943345,17094
31.1707576804,34.6547864639,17095
31.1617384641,34.6546296533,17096
31.1527192345,34.6544729132,17097
31.1436999915,34.6543162437,17098
31.1346807352,34.6541596446,17099
31.1256614655,34.6540031159,17100
31.1166421825,34.6538466576,17101
31.1076228861,34.6536902697,17102
31.0986035764,34.6535339521,17103
31.0895842534,34.6533777049,17104
31.080564917,34.6532215279,17105
31.0715455672,34.6530654212,17106
31.0625262042,34.6529093848,17107
31.0535068278,34.6527534185,17108
31.0444874381,34.6525975225,17109
31.035468035,34.6524416965,17110
31.0264486186,34.6522859408,17111
31.0174291889,34.6521302551,17112
31.0084097459,34.6519746394,17113
30.9993902896,34.6518190939,17114
30.9903708199,34.6516636183,17115
30.981351337,34.6515082127,17116
30.9723318407,34.6513528771,17117
30.9633123312,34.6511976115,17118
30.9542928083,34.6510424157,17119
30.9452732721,34.6508872898,17120
30.9362537226,34.6507322338,17121
30.9272341598,34.6505772475,17122
30.9182145838,34.6504223311,17123
30.9091949944,34.6502674845,17124
30.9001753918,34.6501127076,17125
30.8911557758,34.6499580004,17126
30.8821361466,34.6498033629,17127
30.8731165041,34.6496487951,17128
30.8640968483,34.6494942969,17129
30.8550771793,34.6493398683,17130
30.8460574969,34.6491855093,17131
30.8370378013,34.6490312198,17132
30.8280180924,34.6488769999,17133
30.8189983703,34.6487228495,17134
30.8099786349,34.6485687685,17135
30.8009588862,34.648414757,17136
30.7919391243,34.6482608149,17137
30.7829193491,34.6481069422,17138
30.7738995607,34.6479531389,17139
30.764879759,34.6477994049,17140
30.755859944,34.6476457402,17141
30.7468401158,34.6474921448,17142
30.7378202744,34.6473386186,17143
30.7288004197,34.6471851617,17144
30.7197805518,34.647031774,17145
30.7107606707,34.6468784554,17146
30.7017407763,34.6467252061,17147
30.6927208686,34.6465720258,17148
30.6837009478,34.6464189146,17149
30.6746810137,34.6462658725,17150
30.6656610664,34.6461128995,17151
30.6566411059,34.6459599954,17152
30.6476211321,34.6458071604,17153
30.6386011452,34.6456543943,17154
30.629581145,34.6455016971,17155
30.6205611316,34.6453490689,17156
