lat,long,name
33.0038352846,34.4955015345,350
32.9587486639,34.4947414655,351
32.9136617018,34.4939830889,352
32.8685743984,34.4932264014,353
32.8234867542,34.4924713994,354
32.7783987693,34.4917180795,355
32.7333104441,34.4909664382,356
32.6882217788,34.490216472,357
32.6431327737,34.4894681775,358
32.598043429,34.4887215512,359
32.552953745,34.4879765899,360
32.5078637221,34.48723329,361
32.4627733604,34.4864916481,362
32.4176826603,34.4857516609,363
32.372591622,34.485013325,364
32.3275002458,34.484276637,365
32.282408532,34.4835415937,366
32.2373164809,34.4828081916,367
32.1922240927,34.4820764274,368
32.1471313677,34.4813462978,369
32.1020383062,34.4806177995,370
32.0569449085,34.4798909293,371
32.0118511749,34.4791656837,372
31.9667571056,34.4784420597,373
31.921662701,34.4777200538,374
31.8765679612,34.4769996629,375
31.8314728867,34.4762808837,376
31.7863774777,34.475563713,377
31.7412817344,34.4748481475,378
31.6961856572,34.4741341841,379
31.6510892463,34.4734218196,380
31.605992502,34.4727110507,381
31.5608954247,34.4720018744,382
31.5157980146,34.4712942874,383
31.470700272,34.4705882866,384
31.4256021972,34.4698838688,385
31.3805037905,34.4691810309,386
31.3354050521,34.4684797699,387
31.2903059824,34.4677800825,388
31.2452065817,34.4670819657,389
31.2001068503,34.4663854164,390
31.1550067883,34.4656904315,391
31.1099063963,34.4649970079,392
31.0648056744,34.4643051426,393
31.0197046229,34.4636148325,394
30.9746032421,34.4629260747,395
30.9295015324,34.462238866,396
30.8843994941,34.4615532034,397
30.8392971274,34.4608690839,398
30.7941944326,34.4601865046,399
30.74909141,34.4595054624,400
30.70398806,34.4588259544,401
30.6588843828,34.4581479776,402
30.6137803788,34.457471529,403
30.5686760482,34.4567966057,404
30.5235713914,34.4561232047,405
30.4784664086,34.4554513232,406
30.4333611003,34.4547809581,407
30.3882554665,34.4541121066,408
30.3431495078,34.4534447657,409
30.2980432243,34.4527789327,410
30.2529366165,34.4521146045,411
30.2078296845,34.4514517784,412
30.1627224288,34.4507904515,413
30.1176148496,34.4501306208,414
30.0725069472,34.4494722836,415
30.027398722,34.4488154371,416
29.9822901742,34.4481600783,417
29.9371813042,34.4475062045,418
29.8920721123,34.4468538129,419
29.8469625989,34.4462029007,420
29.8018527641,34.4455534651,421
29.7567426084,34.4449055032,422
29.711632132,34.4442590125,423
29.6665213353,34.44361399,424
33.4540187998,34.5569784573,425
33.4089367368,34.5561734881,426
33.3638543285,34.5553703088,427
33.3187715753,34.5545689157,428
