X,Y,FID,
607561.88,3454473.99,215
607561.88,3449473.99,216
607561.88,3444473.99,217
607561.88,3439473.99,218
607561.88,3434473.99,219
607561.88,3429473.99,220
607561.88,3424473.99,221
607561.88,3419473.99,222
607561.88,3414473.99,223
607561.88,3409473.99,224
607561.88,3404473.99,225
607561.88,3399473.99,226
607561.88,3394473.99,227
607561.88,3389473.99,228
607561.88,3384473.99,229
607561.88,3379473.99,230
607561.88,3374473.99,231
607561.88,3369473.99,232
607561.88,3364473.99,233
607561.88,3359473.99,234
607561.88,3354473.99,235
607561.88,3349473.99,236
607561.88,3344473.99,237
607561.88,3339473.99,238
607561.88,3334473.99,239
607561.88,3329473.99,240
607561.88,3324473.99,241
607561.88,3319473.99,242
607561.88,3314473.99,243
607561.88,3309473.99,244
607561.88,3304473.99,245
607561.88,3299473.99,246
607561.88,3294473.99,247
607561.88,3289473.99,248
607561.88,3284473.99,249
607561.88,3279473.99,250
607561.88,3274473.99,251
612561.88,3689473.99,252
612561.88,3684473.99,253
612561.88,3679473.99,254
612561.88,3674473.99,255
612561.88,3669473.99,256
612561.88,3664473.99,257
612561.88,3659473.99,258
612561.88,3654473.99,259
612561.88,3649473.99,260
612561.88,3644473.99,261
612561.88,3639473.99,262
612561.88,3634473.99,263
612561.88,3629473.99,264
612561.88,3624473.99,265
612561.88,3619473.99,266
612561.88,3614473.99,267
612561.88,3609473.99,268
612561.88,3604473.99,269
612561.88,3599473.99,270
612561.88,3594473.99,271
612561.88,3589473.99,272
612561.88,3584473.99,273
612561.88,3579473.99,274
612561.88,3574473.99,275
612561.88,3569473.99,276
612561.88,3564473.99,277
612561.88,3559473.99,278
612561.88,3554473.99,279
612561.88,3549473.99,280
612561.88,3544473.99,281
612561.88,3539473.99,282
612561.88,3534473.99,283
612561.88,3529473.99,284
612561.88,3524473.99,285
612561.88,3519473.99,286
612561.88,3514473.99,287
612561.88,3509473.99,288
612561.88,3504473.99,289
612561.88,3499473.99,290
612561.88,3494473.99,291
612561.88,3489473.99,292
612561.88,3484473.99,293
612561.88,3479473.99,294
612561.88,3474473.99,295
612561.88,3469473.99,296
612561.88,3464473.99,297
612561.88,3459473.99,298
612561.88,3454473.99,299
612561.88,3449473.99,300
612561.88,3444473.99,301
612561.88,3439473.99,302
612561.88,3434473.99,303
612561.88,3429473.99,304
612561.88,3424473.99,305
612561.88,3419473.99,306
612561.88,3414473.99,307
612561.88,3409473.99,308
612561.88,3404473.99,309
612561.88,3399473.99,310
612561.88,3394473.99,311
612561.88,3389473.99,312
612561.88,3384473.99,313
